time,longitude,latitude,tas
1959-02-14 11:30:00,31.25,-26.25,
1959-02-15 11:30:00,31.25,-26.25,
1959-02-16 11:30:00,31.25,-26.25,
1959-02-17 11:30:00,31.25,-26.25,
1959-02-18 11:30:00,31.25,-26.25,
1959-02-19 11:30:00,31.25,-26.25,
1959-02-20 11:30:00,31.25,-26.25,
1959-02-21 11:30:00,31.25,-26.25,
1959-02-22 11:30:00,31.25,-26.25,
1959-02-23 11:30:00,31.25,-26.25,
1959-02-24 11:30:00,31.25,-26.25,
1959-02-25 11:30:00,31.25,-26.25,
1959-02-26 11:30:00,31.25,-26.25,
1959-02-27 11:30:00,31.25,-26.25,
1959-02-28 11:30:00,31.25,-26.25,
1959-03-01 11:30:00,31.25,-26.25,
1959-03-02 11:30:00,31.25,-26.25,
1959-03-03 11:30:00,31.25,-26.25,
1959-03-04 11:30:00,31.25,-26.25,
1959-03-05 11:30:00,31.25,-26.25,
1959-03-06 11:30:00,31.25,-26.25,
1959-03-07 11:30:00,31.25,-26.25,
1959-03-08 11:30:00,31.25,-26.25,
1959-03-09 11:30:00,31.25,-26.25,
1959-03-10 11:30:00,31.25,-26.25,
1959-03-11 11:30:00,31.25,-26.25,
1959-03-12 11:30:00,31.25,-26.25,
1959-03-13 11:30:00,31.25,-26.25,
1959-03-14 11:30:00,31.25,-26.25,
1959-03-15 11:30:00,31.25,-26.25,
1959-03-16 11:30:00,31.25,-26.25,
1959-03-17 11:30:00,31.25,-26.25,
1959-03-18 11:30:00,31.25,-26.25,
1959-03-19 11:30:00,31.25,-26.25,
1959-03-20 11:30:00,31.25,-26.25,
1959-03-21 11:30:00,31.25,-26.25,
1959-03-22 11:30:00,31.25,-26.25,
1959-03-23 11:30:00,31.25,-26.25,
1959-03-24 11:30:00,31.25,-26.25,
1959-03-25 11:30:00,31.25,-26.25,
1959-03-26 11:30:00,31.25,-26.25,
1959-03-27 11:30:00,31.25,-26.25,
1959-03-28 11:30:00,31.25,-26.25,
1959-03-29 11:30:00,31.25,-26.25,
1959-03-30 11:30:00,31.25,-26.25,
1959-03-31 11:30:00,31.25,-26.25,
1959-04-01 11:30:00,31.25,-26.25,
1959-04-02 11:30:00,31.25,-26.25,
1959-04-03 11:30:00,31.25,-26.25,
1959-04-04 11:30:00,31.25,-26.25,
1959-04-05 11:30:00,31.25,-26.25,
1959-04-06 11:30:00,31.25,-26.25,
1959-04-07 11:30:00,31.25,-26.25,
1959-04-08 11:30:00,31.25,-26.25,
1959-04-09 11:30:00,31.25,-26.25,
1959-04-10 11:30:00,31.25,-26.25,
1959-04-11 11:30:00,31.25,-26.25,
1959-04-12 11:30:00,31.25,-26.25,
1959-04-13 11:30:00,31.25,-26.25,
1959-04-14 11:30:00,31.25,-26.25,
1959-04-15 11:30:00,31.25,-26.25,
1959-04-16 11:30:00,31.25,-26.25,
1959-04-17 11:30:00,31.25,-26.25,
1959-04-18 11:30:00,31.25,-26.25,
1959-04-19 11:30:00,31.25,-26.25,
1959-04-20 11:30:00,31.25,-26.25,
1959-04-21 11:30:00,31.25,-26.25,
1959-04-22 11:30:00,31.25,-26.25,
1959-04-23 11:30:00,31.25,-26.25,
1959-04-24 11:30:00,31.25,-26.25,
1959-04-25 11:30:00,31.25,-26.25,
1959-04-26 11:30:00,31.25,-26.25,
1959-04-27 11:30:00,31.25,-26.25,
1959-04-28 11:30:00,31.25,-26.25,
1959-04-29 11:30:00,31.25,-26.25,
1959-04-30 11:30:00,31.25,-26.25,
1959-05-01 11:30:00,31.25,-26.25,
1959-05-02 11:30:00,31.25,-26.25,
1959-05-03 11:30:00,31.25,-26.25,
1959-05-04 11:30:00,31.25,-26.25,
1959-05-05 11:30:00,31.25,-26.25,
1959-05-06 11:30:00,31.25,-26.25,
1959-05-07 11:30:00,31.25,-26.25,
1959-05-08 11:30:00,31.25,-26.25,
1959-05-09 11:30:00,31.25,-26.25,
1959-05-10 11:30:00,31.25,-26.25,
1959-05-11 11:30:00,31.25,-26.25,
1959-05-12 11:30:00,31.25,-26.25,
1959-05-13 11:30:00,31.25,-26.25,
1959-05-14 11:30:00,31.25,-26.25,
1959-05-15 11:30:00,31.25,-26.25,
1959-05-16 11:30:00,31.25,-26.25,
1959-05-17 11:30:00,31.25,-26.25,
1959-05-18 11:30:00,31.25,-26.25,
1959-05-19 11:30:00,31.25,-26.25,
1959-05-20 11:30:00,31.25,-26.25,
1959-05-21 11:30:00,31.25,-26.25,
1959-05-22 11:30:00,31.25,-26.25,
1959-05-23 11:30:00,31.25,-26.25,
1959-05-24 11:30:00,31.25,-26.25,
1959-05-25 11:30:00,31.25,-26.25,
1959-05-26 11:30:00,31.25,-26.25,
1959-05-27 11:30:00,31.25,-26.25,
1959-05-28 11:30:00,31.25,-26.25,
1959-05-29 11:30:00,31.25,-26.25,
1959-05-30 11:30:00,31.25,-26.25,
1959-05-31 11:30:00,31.25,-26.25,
1959-06-01 11:30:00,31.25,-26.25,
1959-06-02 11:30:00,31.25,-26.25,
1959-06-03 11:30:00,31.25,-26.25,
1959-06-04 11:30:00,31.25,-26.25,
1959-06-05 11:30:00,31.25,-26.25,
1959-06-06 11:30:00,31.25,-26.25,
1959-06-07 11:30:00,31.25,-26.25,
1959-06-08 11:30:00,31.25,-26.25,
1959-06-09 11:30:00,31.25,-26.25,
1959-06-10 11:30:00,31.25,-26.25,
1959-06-11 11:30:00,31.25,-26.25,
1959-06-12 11:30:00,31.25,-26.25,
1959-06-13 11:30:00,31.25,-26.25,
1959-06-14 11:30:00,31.25,-26.25,
1959-06-15 11:30:00,31.25,-26.25,
1959-06-16 11:30:00,31.25,-26.25,
1959-06-17 11:30:00,31.25,-26.25,
1959-06-18 11:30:00,31.25,-26.25,
1959-06-19 11:30:00,31.25,-26.25,
1959-06-20 11:30:00,31.25,-26.25,
1959-06-21 11:30:00,31.25,-26.25,
1959-06-22 11:30:00,31.25,-26.25,
1959-06-23 11:30:00,31.25,-26.25,
1959-06-24 11:30:00,31.25,-26.25,
1959-06-25 11:30:00,31.25,-26.25,
1959-06-26 11:30:00,31.25,-26.25,
1959-06-27 11:30:00,31.25,-26.25,
1959-06-28 11:30:00,31.25,-26.25,
1959-06-29 11:30:00,31.25,-26.25,
1959-06-30 11:30:00,31.25,-26.25,
1959-07-01 11:30:00,31.25,-26.25,
1959-07-02 11:30:00,31.25,-26.25,
1959-07-03 11:30:00,31.25,-26.25,
1959-07-04 11:30:00,31.25,-26.25,
1959-07-05 11:30:00,31.25,-26.25,
1959-07-06 11:30:00,31.25,-26.25,
1959-07-07 11:30:00,31.25,-26.25,
1959-07-08 11:30:00,31.25,-26.25,
1959-07-09 11:30:00,31.25,-26.25,
1959-07-10 11:30:00,31.25,-26.25,
1959-07-11 11:30:00,31.25,-26.25,
1959-07-12 11:30:00,31.25,-26.25,
1959-07-13 11:30:00,31.25,-26.25,
1959-07-14 11:30:00,31.25,-26.25,
1959-07-15 11:30:00,31.25,-26.25,
1959-07-16 11:30:00,31.25,-26.25,
1959-07-17 11:30:00,31.25,-26.25,
1959-07-18 11:30:00,31.25,-26.25,
1959-07-19 11:30:00,31.25,-26.25,
1959-07-20 11:30:00,31.25,-26.25,
1959-07-21 11:30:00,31.25,-26.25,
1959-07-22 11:30:00,31.25,-26.25,
1959-07-23 11:30:00,31.25,-26.25,
1959-07-24 11:30:00,31.25,-26.25,
1959-07-25 11:30:00,31.25,-26.25,
1959-07-26 11:30:00,31.25,-26.25,
1959-07-27 11:30:00,31.25,-26.25,
1959-07-28 11:30:00,31.25,-26.25,
1959-07-29 11:30:00,31.25,-26.25,
1959-07-30 11:30:00,31.25,-26.25,
1959-07-31 11:30:00,31.25,-26.25,
1959-08-01 11:30:00,31.25,-26.25,
1959-08-02 11:30:00,31.25,-26.25,
1959-08-03 11:30:00,31.25,-26.25,
1959-08-04 11:30:00,31.25,-26.25,
1959-08-05 11:30:00,31.25,-26.25,
1959-08-06 11:30:00,31.25,-26.25,
1959-08-07 11:30:00,31.25,-26.25,
1959-08-08 11:30:00,31.25,-26.25,
1959-08-09 11:30:00,31.25,-26.25,
1959-08-10 11:30:00,31.25,-26.25,
1959-08-11 11:30:00,31.25,-26.25,
1959-08-12 11:30:00,31.25,-26.25,
1959-08-13 11:30:00,31.25,-26.25,
1959-08-14 11:30:00,31.25,-26.25,
1959-08-15 11:30:00,31.25,-26.25,
1959-08-16 11:30:00,31.25,-26.25,
1959-08-17 11:30:00,31.25,-26.25,
1959-08-18 11:30:00,31.25,-26.25,
1959-08-19 11:30:00,31.25,-26.25,
1959-08-20 11:30:00,31.25,-26.25,
1959-08-21 11:30:00,31.25,-26.25,
1959-08-22 11:30:00,31.25,-26.25,
1959-08-23 11:30:00,31.25,-26.25,
1959-08-24 11:30:00,31.25,-26.25,
1959-08-25 11:30:00,31.25,-26.25,
1959-08-26 11:30:00,31.25,-26.25,
1959-08-27 11:30:00,31.25,-26.25,
1959-08-28 11:30:00,31.25,-26.25,
1959-08-29 11:30:00,31.25,-26.25,
1959-08-30 11:30:00,31.25,-26.25,
1959-08-31 11:30:00,31.25,-26.25,
1959-09-01 11:30:00,31.25,-26.25,
1959-09-02 11:30:00,31.25,-26.25,
1959-09-03 11:30:00,31.25,-26.25,
1959-09-04 11:30:00,31.25,-26.25,
1959-09-05 11:30:00,31.25,-26.25,
1959-09-06 11:30:00,31.25,-26.25,
1959-09-07 11:30:00,31.25,-26.25,
1959-09-08 11:30:00,31.25,-26.25,
1959-09-09 11:30:00,31.25,-26.25,
1959-09-10 11:30:00,31.25,-26.25,
1959-09-11 11:30:00,31.25,-26.25,
1959-09-12 11:30:00,31.25,-26.25,
1959-09-13 11:30:00,31.25,-26.25,
1959-09-14 11:30:00,31.25,-26.25,
1959-09-15 11:30:00,31.25,-26.25,
1959-09-16 11:30:00,31.25,-26.25,
1959-09-17 11:30:00,31.25,-26.25,
1959-09-18 11:30:00,31.25,-26.25,
1959-09-19 11:30:00,31.25,-26.25,
1959-09-20 11:30:00,31.25,-26.25,
1959-09-21 11:30:00,31.25,-26.25,
1959-09-22 11:30:00,31.25,-26.25,
1959-09-23 11:30:00,31.25,-26.25,
1959-09-24 11:30:00,31.25,-26.25,
1959-09-25 11:30:00,31.25,-26.25,
1959-09-26 11:30:00,31.25,-26.25,
1959-09-27 11:30:00,31.25,-26.25,
1959-09-28 11:30:00,31.25,-26.25,
1959-09-29 11:30:00,31.25,-26.25,
1959-09-30 11:30:00,31.25,-26.25,
1959-10-01 11:30:00,31.25,-26.25,
1959-10-02 11:30:00,31.25,-26.25,
1959-10-03 11:30:00,31.25,-26.25,
1959-10-04 11:30:00,31.25,-26.25,
1959-10-05 11:30:00,31.25,-26.25,
1959-10-06 11:30:00,31.25,-26.25,
1959-10-07 11:30:00,31.25,-26.25,
1959-10-08 11:30:00,31.25,-26.25,
1959-10-09 11:30:00,31.25,-26.25,
1959-10-10 11:30:00,31.25,-26.25,
1959-10-11 11:30:00,31.25,-26.25,
1959-10-12 11:30:00,31.25,-26.25,
1959-10-13 11:30:00,31.25,-26.25,
1959-10-14 11:30:00,31.25,-26.25,
1959-10-15 11:30:00,31.25,-26.25,
1959-10-16 11:30:00,31.25,-26.25,
1959-10-17 11:30:00,31.25,-26.25,
1959-10-18 11:30:00,31.25,-26.25,
1959-10-19 11:30:00,31.25,-26.25,
1959-10-20 11:30:00,31.25,-26.25,
1959-10-21 11:30:00,31.25,-26.25,
1959-10-22 11:30:00,31.25,-26.25,
1959-10-23 11:30:00,31.25,-26.25,
1959-10-24 11:30:00,31.25,-26.25,
1959-10-25 11:30:00,31.25,-26.25,
1959-10-26 11:30:00,31.25,-26.25,
1959-10-27 11:30:00,31.25,-26.25,
1959-10-28 11:30:00,31.25,-26.25,
1959-10-29 11:30:00,31.25,-26.25,
1959-10-30 11:30:00,31.25,-26.25,
1959-10-31 11:30:00,31.25,-26.25,
1959-11-01 11:30:00,31.25,-26.25,
1959-11-02 11:30:00,31.25,-26.25,
1959-11-03 11:30:00,31.25,-26.25,
1959-11-04 11:30:00,31.25,-26.25,
1959-11-05 11:30:00,31.25,-26.25,
1959-11-06 11:30:00,31.25,-26.25,
1959-11-07 11:30:00,31.25,-26.25,
1959-11-08 11:30:00,31.25,-26.25,
1959-11-09 11:30:00,31.25,-26.25,
1959-11-10 11:30:00,31.25,-26.25,
1959-11-11 11:30:00,31.25,-26.25,
1959-11-12 11:30:00,31.25,-26.25,
1959-11-13 11:30:00,31.25,-26.25,
1959-11-14 11:30:00,31.25,-26.25,
1959-11-15 11:30:00,31.25,-26.25,
1959-11-16 11:30:00,31.25,-26.25,
1959-11-17 11:30:00,31.25,-26.25,
1959-11-18 11:30:00,31.25,-26.25,
1959-11-19 11:30:00,31.25,-26.25,
1959-11-20 11:30:00,31.25,-26.25,
1959-11-21 11:30:00,31.25,-26.25,
1959-11-22 11:30:00,31.25,-26.25,
1959-11-23 11:30:00,31.25,-26.25,
1959-11-24 11:30:00,31.25,-26.25,
1959-11-25 11:30:00,31.25,-26.25,
1959-11-26 11:30:00,31.25,-26.25,
1959-11-27 11:30:00,31.25,-26.25,
1959-11-28 11:30:00,31.25,-26.25,
1959-11-29 11:30:00,31.25,-26.25,
1959-11-30 11:30:00,31.25,-26.25,
1959-12-01 11:30:00,31.25,-26.25,
1959-12-02 11:30:00,31.25,-26.25,
1959-12-03 11:30:00,31.25,-26.25,
1959-12-04 11:30:00,31.25,-26.25,
1959-12-05 11:30:00,31.25,-26.25,
1959-12-06 11:30:00,31.25,-26.25,
1959-12-07 11:30:00,31.25,-26.25,
1959-12-08 11:30:00,31.25,-26.25,
1959-12-09 11:30:00,31.25,-26.25,
1959-12-10 11:30:00,31.25,-26.25,
1959-12-11 11:30:00,31.25,-26.25,
1959-12-12 11:30:00,31.25,-26.25,
1959-12-13 11:30:00,31.25,-26.25,
1959-12-14 11:30:00,31.25,-26.25,
1959-12-15 11:30:00,31.25,-26.25,
1959-12-16 11:30:00,31.25,-26.25,
1959-12-17 11:30:00,31.25,-26.25,
1959-12-18 11:30:00,31.25,-26.25,
1959-12-19 11:30:00,31.25,-26.25,
1959-12-20 11:30:00,31.25,-26.25,
1959-12-21 11:30:00,31.25,-26.25,
1959-12-22 11:30:00,31.25,-26.25,
1959-12-23 11:30:00,31.25,-26.25,
1959-12-24 11:30:00,31.25,-26.25,
1959-12-25 11:30:00,31.25,-26.25,
1959-12-26 11:30:00,31.25,-26.25,
1959-12-27 11:30:00,31.25,-26.25,
1959-12-28 11:30:00,31.25,-26.25,
1959-12-29 11:30:00,31.25,-26.25,
1959-12-30 11:30:00,31.25,-26.25,
1959-12-31 11:30:00,31.25,-26.25,
1960-01-01 11:30:00,31.25,-26.25,
1960-01-02 11:30:00,31.25,-26.25,
1960-01-03 11:30:00,31.25,-26.25,
1960-01-04 11:30:00,31.25,-26.25,
1960-01-05 11:30:00,31.25,-26.25,
1960-01-06 11:30:00,31.25,-26.25,
1960-01-07 11:30:00,31.25,-26.25,
1960-01-08 11:30:00,31.25,-26.25,
1960-01-09 11:30:00,31.25,-26.25,
1960-01-10 11:30:00,31.25,-26.25,
1960-01-11 11:30:00,31.25,-26.25,
1960-01-12 11:30:00,31.25,-26.25,
1960-01-13 11:30:00,31.25,-26.25,
1960-01-14 11:30:00,31.25,-26.25,
1960-01-15 11:30:00,31.25,-26.25,
1960-01-16 11:30:00,31.25,-26.25,
1960-01-17 11:30:00,31.25,-26.25,
1960-01-18 11:30:00,31.25,-26.25,
1960-01-19 11:30:00,31.25,-26.25,
1960-01-20 11:30:00,31.25,-26.25,
1960-01-21 11:30:00,31.25,-26.25,
1960-01-22 11:30:00,31.25,-26.25,
1960-01-23 11:30:00,31.25,-26.25,
1960-01-24 11:30:00,31.25,-26.25,
1960-01-25 11:30:00,31.25,-26.25,
1960-01-26 11:30:00,31.25,-26.25,
1960-01-27 11:30:00,31.25,-26.25,
1960-01-28 11:30:00,31.25,-26.25,
1960-01-29 11:30:00,31.25,-26.25,
1960-01-30 11:30:00,31.25,-26.25,
1960-01-31 11:30:00,31.25,-26.25,
1960-02-01 11:30:00,31.25,-26.25,
1960-02-02 11:30:00,31.25,-26.25,
1960-02-03 11:30:00,31.25,-26.25,
1960-02-04 11:30:00,31.25,-26.25,
1960-02-05 11:30:00,31.25,-26.25,
1960-02-06 11:30:00,31.25,-26.25,
1960-02-07 11:30:00,31.25,-26.25,
1960-02-08 11:30:00,31.25,-26.25,
1960-02-09 11:30:00,31.25,-26.25,
1960-02-10 11:30:00,31.25,-26.25,
1960-02-11 11:30:00,31.25,-26.25,
1960-02-12 11:30:00,31.25,-26.25,
1960-02-13 11:30:00,31.25,-26.25,
1960-02-14 11:30:00,31.25,-26.25,
1960-02-15 11:30:00,31.25,-26.25,
1960-02-16 11:30:00,31.25,-26.25,
1960-02-17 11:30:00,31.25,-26.25,
1960-02-18 11:30:00,31.25,-26.25,
1960-02-19 11:30:00,31.25,-26.25,
1960-02-20 11:30:00,31.25,-26.25,
1960-02-21 11:30:00,31.25,-26.25,
1960-02-22 11:30:00,31.25,-26.25,
1960-02-23 11:30:00,31.25,-26.25,
1960-02-24 11:30:00,31.25,-26.25,
1960-02-25 11:30:00,31.25,-26.25,
1960-02-26 11:30:00,31.25,-26.25,
1960-02-27 11:30:00,31.25,-26.25,
1960-02-28 11:30:00,31.25,-26.25,
1960-02-29 11:30:00,31.25,-26.25,
1960-03-01 11:30:00,31.25,-26.25,
1960-03-02 11:30:00,31.25,-26.25,
1960-03-03 11:30:00,31.25,-26.25,
1960-03-04 11:30:00,31.25,-26.25,
1960-03-05 11:30:00,31.25,-26.25,
1960-03-06 11:30:00,31.25,-26.25,
1960-03-07 11:30:00,31.25,-26.25,
1960-03-08 11:30:00,31.25,-26.25,
1960-03-09 11:30:00,31.25,-26.25,
1960-03-10 11:30:00,31.25,-26.25,
1960-03-11 11:30:00,31.25,-26.25,
1960-03-12 11:30:00,31.25,-26.25,
1960-03-13 11:30:00,31.25,-26.25,
1960-03-14 11:30:00,31.25,-26.25,
1960-03-15 11:30:00,31.25,-26.25,
1960-03-16 11:30:00,31.25,-26.25,
1960-03-17 11:30:00,31.25,-26.25,
1960-03-18 11:30:00,31.25,-26.25,
1960-03-19 11:30:00,31.25,-26.25,
1960-03-20 11:30:00,31.25,-26.25,
1960-03-21 11:30:00,31.25,-26.25,
1960-03-22 11:30:00,31.25,-26.25,
1960-03-23 11:30:00,31.25,-26.25,
1960-03-24 11:30:00,31.25,-26.25,
1960-03-25 11:30:00,31.25,-26.25,
1960-03-26 11:30:00,31.25,-26.25,
1960-03-27 11:30:00,31.25,-26.25,
1960-03-28 11:30:00,31.25,-26.25,
1960-03-29 11:30:00,31.25,-26.25,
1960-03-30 11:30:00,31.25,-26.25,
1960-03-31 11:30:00,31.25,-26.25,
1960-04-01 11:30:00,31.25,-26.25,
1960-04-02 11:30:00,31.25,-26.25,
1960-04-03 11:30:00,31.25,-26.25,
1960-04-04 11:30:00,31.25,-26.25,
1960-04-05 11:30:00,31.25,-26.25,
1960-04-06 11:30:00,31.25,-26.25,
1960-04-07 11:30:00,31.25,-26.25,
1960-04-08 11:30:00,31.25,-26.25,
1960-04-09 11:30:00,31.25,-26.25,
1960-04-10 11:30:00,31.25,-26.25,
1960-04-11 11:30:00,31.25,-26.25,
1960-04-12 11:30:00,31.25,-26.25,
1960-04-13 11:30:00,31.25,-26.25,
1960-04-14 11:30:00,31.25,-26.25,
1960-04-15 11:30:00,31.25,-26.25,
1960-04-16 11:30:00,31.25,-26.25,
1960-04-17 11:30:00,31.25,-26.25,
1960-04-18 11:30:00,31.25,-26.25,
1960-04-19 11:30:00,31.25,-26.25,
1960-04-20 11:30:00,31.25,-26.25,
1960-04-21 11:30:00,31.25,-26.25,
1960-04-22 11:30:00,31.25,-26.25,
1960-04-23 11:30:00,31.25,-26.25,
1960-04-24 11:30:00,31.25,-26.25,
1960-04-25 11:30:00,31.25,-26.25,
1960-04-26 11:30:00,31.25,-26.25,
1960-04-27 11:30:00,31.25,-26.25,
1960-04-28 11:30:00,31.25,-26.25,
1960-04-29 11:30:00,31.25,-26.25,
1960-04-30 11:30:00,31.25,-26.25,
1960-05-01 11:30:00,31.25,-26.25,
1960-05-02 11:30:00,31.25,-26.25,
1960-05-03 11:30:00,31.25,-26.25,
1960-05-04 11:30:00,31.25,-26.25,
1960-05-05 11:30:00,31.25,-26.25,
1960-05-06 11:30:00,31.25,-26.25,
1960-05-07 11:30:00,31.25,-26.25,
1960-05-08 11:30:00,31.25,-26.25,
1960-05-09 11:30:00,31.25,-26.25,
1960-05-10 11:30:00,31.25,-26.25,
1960-05-11 11:30:00,31.25,-26.25,
1960-05-12 11:30:00,31.25,-26.25,
1960-05-13 11:30:00,31.25,-26.25,
1960-05-14 11:30:00,31.25,-26.25,
1960-05-15 11:30:00,31.25,-26.25,
1960-05-16 11:30:00,31.25,-26.25,
1960-05-17 11:30:00,31.25,-26.25,
1960-05-18 11:30:00,31.25,-26.25,
1960-05-19 11:30:00,31.25,-26.25,
1960-05-20 11:30:00,31.25,-26.25,
1960-05-21 11:30:00,31.25,-26.25,
1960-05-22 11:30:00,31.25,-26.25,
1960-05-23 11:30:00,31.25,-26.25,
1960-05-24 11:30:00,31.25,-26.25,
1960-05-25 11:30:00,31.25,-26.25,
1960-05-26 11:30:00,31.25,-26.25,
1960-05-27 11:30:00,31.25,-26.25,
1960-05-28 11:30:00,31.25,-26.25,
1960-05-29 11:30:00,31.25,-26.25,
1960-05-30 11:30:00,31.25,-26.25,
1960-05-31 11:30:00,31.25,-26.25,
1960-06-01 11:30:00,31.25,-26.25,
1960-06-02 11:30:00,31.25,-26.25,
1960-06-03 11:30:00,31.25,-26.25,
1960-06-04 11:30:00,31.25,-26.25,
1960-06-05 11:30:00,31.25,-26.25,
1960-06-06 11:30:00,31.25,-26.25,
1960-06-07 11:30:00,31.25,-26.25,
1960-06-08 11:30:00,31.25,-26.25,
1960-06-09 11:30:00,31.25,-26.25,
1960-06-10 11:30:00,31.25,-26.25,
1960-06-11 11:30:00,31.25,-26.25,
1960-06-12 11:30:00,31.25,-26.25,
1960-06-13 11:30:00,31.25,-26.25,
1960-06-14 11:30:00,31.25,-26.25,
1960-06-15 11:30:00,31.25,-26.25,
1960-06-16 11:30:00,31.25,-26.25,
1960-06-17 11:30:00,31.25,-26.25,
1960-06-18 11:30:00,31.25,-26.25,
1960-06-19 11:30:00,31.25,-26.25,
1960-06-20 11:30:00,31.25,-26.25,
1960-06-21 11:30:00,31.25,-26.25,
1960-06-22 11:30:00,31.25,-26.25,
1960-06-23 11:30:00,31.25,-26.25,
1960-06-24 11:30:00,31.25,-26.25,
1960-06-25 11:30:00,31.25,-26.25,
1960-06-26 11:30:00,31.25,-26.25,
1960-06-27 11:30:00,31.25,-26.25,
1960-06-28 11:30:00,31.25,-26.25,
1960-06-29 11:30:00,31.25,-26.25,
1960-06-30 11:30:00,31.25,-26.25,
1960-07-01 11:30:00,31.25,-26.25,
1960-07-02 11:30:00,31.25,-26.25,
1960-07-03 11:30:00,31.25,-26.25,
1960-07-04 11:30:00,31.25,-26.25,
1960-07-05 11:30:00,31.25,-26.25,
1960-07-06 11:30:00,31.25,-26.25,
1960-07-07 11:30:00,31.25,-26.25,
1960-07-08 11:30:00,31.25,-26.25,
1960-07-09 11:30:00,31.25,-26.25,
1960-07-10 11:30:00,31.25,-26.25,
1960-07-11 11:30:00,31.25,-26.25,
1960-07-12 11:30:00,31.25,-26.25,
1960-07-13 11:30:00,31.25,-26.25,
1960-07-14 11:30:00,31.25,-26.25,
1960-07-15 11:30:00,31.25,-26.25,
1960-07-16 11:30:00,31.25,-26.25,
1960-07-17 11:30:00,31.25,-26.25,
1960-07-18 11:30:00,31.25,-26.25,
1960-07-19 11:30:00,31.25,-26.25,
1960-07-20 11:30:00,31.25,-26.25,
1960-07-21 11:30:00,31.25,-26.25,
1960-07-22 11:30:00,31.25,-26.25,
1960-07-23 11:30:00,31.25,-26.25,
1960-07-24 11:30:00,31.25,-26.25,
1960-07-25 11:30:00,31.25,-26.25,
1960-07-26 11:30:00,31.25,-26.25,
1960-07-27 11:30:00,31.25,-26.25,
1960-07-28 11:30:00,31.25,-26.25,
1960-07-29 11:30:00,31.25,-26.25,
1960-07-30 11:30:00,31.25,-26.25,
1960-07-31 11:30:00,31.25,-26.25,
1960-08-01 11:30:00,31.25,-26.25,
1960-08-02 11:30:00,31.25,-26.25,
1960-08-03 11:30:00,31.25,-26.25,
1960-08-04 11:30:00,31.25,-26.25,
1960-08-05 11:30:00,31.25,-26.25,
1960-08-06 11:30:00,31.25,-26.25,
1960-08-07 11:30:00,31.25,-26.25,
1960-08-08 11:30:00,31.25,-26.25,
1960-08-09 11:30:00,31.25,-26.25,
1960-08-10 11:30:00,31.25,-26.25,
1960-08-11 11:30:00,31.25,-26.25,
1960-08-12 11:30:00,31.25,-26.25,
1960-08-13 11:30:00,31.25,-26.25,
1960-08-14 11:30:00,31.25,-26.25,
1960-08-15 11:30:00,31.25,-26.25,
1960-08-16 11:30:00,31.25,-26.25,
1960-08-17 11:30:00,31.25,-26.25,
1960-08-18 11:30:00,31.25,-26.25,
1960-08-19 11:30:00,31.25,-26.25,
1960-08-20 11:30:00,31.25,-26.25,
1960-08-21 11:30:00,31.25,-26.25,
1960-08-22 11:30:00,31.25,-26.25,
1960-08-23 11:30:00,31.25,-26.25,
1960-08-24 11:30:00,31.25,-26.25,
1960-08-25 11:30:00,31.25,-26.25,
1960-08-26 11:30:00,31.25,-26.25,
1960-08-27 11:30:00,31.25,-26.25,
1960-08-28 11:30:00,31.25,-26.25,
